time [ms], ACyl_LC [bar], ACyl_SC [bar], Swing_L [bar], Swing_R [bar], BCyl_LC [bar], BCyl_SC [bar], KCyl_LC [bar], KCyl_SC [bar], Body_Pitch_Angle [rad], Body_Roll_Angle [rad], Boom_Joint_Angle [rad], Arm_Joint_Angle [rad], Bkt_Joint_Angle [rad], Swing_Angle [rad], Boom_Joint_Rate [rad/s], Arm_Joint_Rate [rad/s], Bkt_Joint_Rate [rad/s], Swing_Rate [rad/s], GPS_Easting [m], GPS_Northing [m], GPS_Elevation [m], GPS_Latitude [deg], GPS_Longitude [deg], GPS_Sea_Level [m]
73.102909, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
73.208181, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
73.307526, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
73.412843, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
73.512192, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
73.617538, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
73.716889, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
73.822243, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
73.921673, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.026792, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.126170, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.231437, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.330808, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.436167, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.535402, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.640780, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.740168, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.844370, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
74.943739, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.048959, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.148330, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.253603, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.352892, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.458250, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.557597, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.662811, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.762184, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.867541, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
75.966910, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.072225, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.171512, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.276786, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.376099, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.480384, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.579675, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.684965, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.784360, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.889641, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
76.988992, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
77.094305, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
77.193627, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
77.298838, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
77.398196, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
77.503487, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
77.602861, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
77.708158, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
77.807507, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
77.912724, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.012015, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.117330, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.216723, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.322017, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.421273, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.526591, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.625881, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.730179, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.829484, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
78.934799, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.034116, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.139405, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.238719, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.344034, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.443340, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, 0.000000, -0.000000, -0.000000, 0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.548660, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.648028, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.753339, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.852754, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
79.957047, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.056424, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.161696, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.261172, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.366359, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.465730, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.571057, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.670281, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.775633, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.874973, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
80.980245, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
81.079528, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
81.184881, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
81.284243, 24.100000, 111.500000, 0.000000, 0.000000, 145.500000, 12.400000, 40.500000, 84.000000, 0.014835, 0.003141, -0.713818, 1.745526, 1.056005, -0.441330, -0.000000, 0.000000, 0.000000, -0.000000, 12297829382473033728.000000, 13527612320720336896.000000, 14757395258967642112.000000, 238.633118, 238.633118, 3592.250000
