time [ms], ACyl_LC [bar], ACyl_SC [bar], Swing_L [bar], Swing_R [bar], BCyl_LC [bar], BCyl_SC [bar], KCyl_LC [bar], KCyl_SC [bar], Body_Pitch_Angle [rad], Body_Roll_Angle [rad], Boom_Joint_Angle [rad], Arm_Joint_Angle [rad], Bkt_Joint_Angle [rad], Swing_Angle [rad], Boom_Joint_Rate [rad/s], Arm_Joint_Rate [rad/s], Bkt_Joint_Rate [rad/s], Swing_Rate [rad/s], GPS_Easting [m], GPS_Northing [m], GPS_Elevation [m], GPS_Latitude [deg], GPS_Longitude [deg], GPS_Sea_Level [m]
3416.906172, 7.600000, 4.000000, 0.000000, 0.000000, 4.300000, 3.900000, 2.600000, 4.500000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000003, 0.001190, -0.000867, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.006187, 4.500000, 3.400000, 0.000000, 0.000000, 4.900000, 3.500000, 5.000000, 6.200000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000003, 0.001121, -0.000861, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.105233, 3.500000, 5.600000, 0.000000, 0.000000, 6.400000, 4.500000, 4.300000, 5.000000, -0.010298, 0.004363, -1.008255, 0.539852, -0.650135, -0.937417, 0.000003, 0.001387, -0.001003, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.205247, 6.100000, 3.200000, 0.000000, 0.000000, 5.700000, 3.800000, 3.000000, 5.000000, -0.010298, 0.004363, -1.008255, 0.539852, -0.650135, -0.937417, 0.000002, 0.001887, -0.001429, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.305252, 5.700000, 4.200000, 0.000000, 0.000000, 6.100000, 4.200000, 3.200000, 5.500000, -0.010298, 0.004363, -1.008255, 0.539852, -0.650135, -0.937417, 0.000002, 0.002357, -0.001862, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.404278, 3.900000, 4.500000, 0.000000, 0.000000, 4.200000, 4.100000, 2.100000, 4.400000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000002, 0.002421, -0.001921, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.503338, 4.200000, 4.800000, 0.000000, 0.000000, 5.200000, 4.200000, 3.900000, 3.500000, -0.010298, 0.004363, -1.008255, 0.539852, -0.650135, -0.937417, 0.000001, 0.002185, -0.001701, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.603255, 4.400000, 4.900000, 0.000000, 0.000000, 5.300000, 3.500000, 6.600000, 5.800000, -0.010298, 0.004363, -1.008255, 0.539852, -0.650135, -0.937417, 0.000001, 0.002103, -0.001652, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.703275, 4.000000, 3.800000, 0.000000, 0.000000, 4.000000, 5.100000, 3.700000, 5.800000, -0.010123, 0.004363, -1.008430, 0.539852, -0.649961, -0.937417, -0.000181, 0.002137, -0.001547, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.802334, 4.100000, 3.400000, 0.000000, 0.000000, 4.500000, 3.000000, 3.500000, 5.500000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000490, 0.001891, -0.001042, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3417.902347, 3.300000, 3.900000, 0.000000, 0.000000, 4.500000, 3.100000, 3.500000, 3.800000, -0.010123, 0.004189, -1.008255, 0.539678, -0.650135, -0.937417, -0.000512, 0.001268, -0.000628, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.002336, 4.100000, 5.900000, 0.000000, 0.000000, 5.200000, 2.200000, 2.600000, 4.800000, -0.010123, 0.004189, -1.008430, 0.539678, -0.650135, -0.937417, -0.000508, 0.000578, -0.000663, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.101398, 4.900000, 4.200000, 0.000000, 0.000000, 3.800000, 2.400000, 4.100000, 5.500000, -0.010123, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000666, 0.000048, -0.000660, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.200409, 5.800000, 4.000000, 0.000000, 0.000000, 4.600000, 3.500000, 3.400000, 5.800000, -0.010123, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000572, -0.000342, -0.000267, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.299417, 4.100000, 4.800000, 0.000000, 0.000000, 3.600000, 2.700000, 3.900000, 4.900000, -0.010123, 0.004189, -1.008255, 0.539678, -0.650135, -0.937417, -0.000297, -0.000614, 0.000032, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.399373, 4.100000, 4.900000, 0.000000, 0.000000, 3.400000, 3.400000, 3.500000, 6.100000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000083, -0.000787, 0.000067, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.498449, 5.500000, 3.600000, 0.000000, 0.000000, 4.300000, 2.600000, 5.200000, 4.800000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, 0.000077, -0.000882, 0.000273, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.598401, 4.600000, 4.600000, 0.000000, 0.000000, 4.000000, 2.800000, 4.300000, 5.000000, -0.010123, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, 0.000191, -0.000914, 0.000593, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.697415, 4.200000, 6.400000, 0.000000, 0.000000, 3.300000, 3.400000, 2.600000, 5.800000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, 0.000267, -0.000899, 0.000803, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.796460, 5.900000, 4.800000, 0.000000, 0.000000, 3.400000, 3.300000, 4.300000, 6.200000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, 0.000311, -0.000851, 0.000924, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.896479, 2.700000, 5.100000, 0.000000, 0.000000, 4.800000, 3.100000, 4.500000, 5.000000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000331, -0.000962, 0.000974, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3418.995488, 6.100000, 5.200000, 0.000000, 0.000000, 3.100000, 2.400000, 5.600000, 6.600000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, 0.000331, -0.001187, 0.000969, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.095469, 6.600000, 4.100000, 0.000000, 0.000000, 4.900000, 2.400000, 5.300000, 6.300000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, 0.000318, -0.001119, 0.000926, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.194547, 5.800000, 5.100000, 0.000000, 0.000000, 5.800000, 2.500000, 4.100000, 6.000000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000295, -0.000840, 0.000855, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.294497, 5.400000, 6.700000, 0.000000, 0.000000, 5.200000, 4.600000, 6.000000, 5.900000, -0.010123, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, 0.000265, -0.000601, 0.000768, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.393506, 3.800000, 3.800000, 0.000000, 0.000000, 3.800000, 4.400000, 5.000000, 6.000000, -0.010123, 0.004189, -1.008255, 0.539852, -0.650135, -0.937417, 0.000233, -0.000220, 0.000491, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.492546, 4.000000, 4.200000, 0.000000, 0.000000, 4.700000, 2.100000, 4.200000, 4.500000, -0.010123, 0.004189, -1.008255, 0.539852, -0.650135, -0.937417, 0.000199, 0.000433, -0.000097, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.591550, 5.400000, 5.200000, 0.000000, 0.000000, 3.700000, 6.700000, 3.500000, 4.500000, -0.010123, 0.004189, -1.008255, 0.539852, -0.650135, -0.937417, 0.000167, 0.001074, -0.000704, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.690554, 6.700000, 5.600000, 0.000000, 0.000000, 4.300000, 3.400000, 5.300000, 5.700000, -0.009949, 0.004363, -1.008255, 0.539852, -0.650135, -0.937417, 0.000136, 0.001499, -0.001120, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.789564, 6.100000, 4.900000, 0.000000, 0.000000, 5.400000, 4.200000, 5.100000, 5.300000, -0.009949, 0.004363, -1.008430, 0.539678, -0.650135, -0.937417, -0.000074, 0.001567, -0.001378, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.888611, 4.900000, 4.900000, 0.000000, 0.000000, 5.800000, 4.100000, 3.500000, 3.000000, -0.009949, 0.004363, -1.008430, 0.539678, -0.649961, -0.937417, -0.000590, 0.001187, -0.001328, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3419.988630, 5.700000, 5.400000, 0.000000, 0.000000, 4.800000, 4.100000, 4.500000, 6.500000, -0.009949, 0.004363, -1.008430, 0.539678, -0.650135, -0.937417, -0.001125, 0.000678, -0.001054, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.088594, 4.700000, 4.800000, 0.000000, 0.000000, 4.200000, 4.900000, 3.500000, 3.200000, -0.009949, 0.004363, -1.008430, 0.539678, -0.650135, -0.937417, -0.001470, 0.000277, -0.000991, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.187625, 4.600000, 5.000000, 0.000000, 0.000000, 4.600000, 6.100000, 4.500000, 5.900000, -0.009949, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.001480, -0.000028, -0.001086, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.287712, 5.400000, 4.600000, 0.000000, 0.000000, 4.900000, 3.200000, 4.900000, 5.400000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.001061, -0.000251, -0.001109, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.387640, 5.700000, 3.900000, 0.000000, 0.000000, 5.000000, 3.700000, 4.000000, 4.900000, -0.009949, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000527, -0.000403, -0.000899, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.486701, 5.000000, 2.700000, 0.000000, 0.000000, 3.800000, 4.100000, 4.100000, 5.600000, -0.009949, 0.004363, -1.008430, 0.539678, -0.649961, -0.937417, -0.000296, -0.000499, -0.000344, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.586684, 4.800000, 4.000000, 0.000000, 0.000000, 7.200000, 4.000000, 3.700000, 3.700000, -0.009949, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000298, -0.000547, 0.000258, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.686690, 4.800000, 3.800000, 0.000000, 0.000000, 5.000000, 5.100000, 3.800000, 5.700000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000103, -0.000560, 0.000689, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.785759, 5.500000, 5.300000, 0.000000, 0.000000, 4.400000, 5.200000, 4.300000, 5.400000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000225, -0.000546, 0.000976, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.885721, 3.800000, 4.400000, 0.000000, 0.000000, 5.700000, 5.800000, 3.900000, 5.400000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000456, -0.000695, 0.001145, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3420.984788, 5.000000, 2.900000, 0.000000, 0.000000, 4.900000, 6.800000, 3.500000, 3.800000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000607, -0.001140, 0.001222, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.083790, 4.800000, 3.700000, 0.000000, 0.000000, 4.900000, 4.000000, 3.700000, 3.700000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000692, -0.001601, 0.001227, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.183806, 5.900000, 2.900000, 0.000000, 0.000000, 3.500000, 6.400000, 4.500000, 5.700000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000725, -0.001871, 0.001179, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.283875, 7.000000, 3.900000, 0.000000, 0.000000, 5.300000, 2.800000, 5.100000, 4.900000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000719, -0.001991, 0.001095, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.383868, 5.100000, 5.200000, 0.000000, 0.000000, 4.700000, 4.600000, 5.100000, 5.600000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000685, -0.001815, 0.000988, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.483886, 6.400000, 3.800000, 0.000000, 0.000000, 2.900000, 3.500000, 2.900000, 7.300000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000631, -0.001426, 0.000868, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.583873, 4.300000, 3.800000, 0.000000, 0.000000, 6.500000, 4.800000, 5.100000, 4.800000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000566, -0.001265, 0.000744, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.683866, 5.700000, 3.600000, 0.000000, 0.000000, 5.100000, 3.900000, 3.600000, 6.500000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000494, -0.001276, 0.000623, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.783883, 5.100000, 3.000000, 0.000000, 0.000000, 4.500000, 4.900000, 2.300000, 4.800000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000421, -0.001231, 0.000507, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.882940, 3.700000, 4.400000, 0.000000, 0.000000, 4.100000, 6.000000, 4.600000, 4.800000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649786, -0.937417, 0.000350, -0.001147, 0.000583, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3421.982955, 4.000000, 6.400000, 0.000000, 0.000000, 4.600000, 2.100000, 6.100000, 5.300000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649786, -0.937417, 0.000283, -0.001037, 0.000980, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.082923, 7.300000, 3.500000, 0.000000, 0.000000, 5.800000, 3.700000, 4.300000, 4.900000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000222, -0.000914, 0.001230, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.182943, 6.100000, 2.800000, 0.000000, 0.000000, 2.700000, 4.900000, 2.800000, 5.100000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000169, -0.000785, 0.000996, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.281973, 4.400000, 2.800000, 0.000000, 0.000000, 4.100000, 2.900000, 3.700000, 4.600000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000122, -0.000476, 0.000602, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.381001, 5.100000, 6.000000, 0.000000, 0.000000, 6.500000, 4.600000, 4.300000, 4.700000, -0.010123, 0.004537, -1.008255, 0.539678, -0.650135, -0.937417, 0.000083, 0.000135, 0.000107, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.480990, 7.200000, 3.300000, 0.000000, 0.000000, 3.600000, 4.000000, 4.700000, 6.200000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000051, 0.000759, -0.000624, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.580008, 4.200000, 3.600000, 0.000000, 0.000000, 3.300000, 3.100000, 5.900000, 5.200000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000025, 0.001184, -0.001315, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.679032, 4.200000, 4.000000, 0.000000, 0.000000, 4.100000, 3.000000, 3.400000, 5.800000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000006, 0.001446, -0.001767, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.778067, 4.700000, 3.600000, 0.000000, 0.000000, 4.700000, 3.500000, 5.400000, 4.300000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000009, 0.001578, -0.002024, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.877991, 6.100000, 4.000000, 0.000000, 0.000000, 4.300000, 5.800000, 6.300000, 5.600000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000020, 0.001609, -0.002128, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3422.977082, 4.100000, 5.500000, 0.000000, 0.000000, 4.500000, 4.000000, 4.300000, 4.900000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000027, 0.001565, -0.002115, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.077063, 6.900000, 4.700000, 0.000000, 0.000000, 6.300000, 4.400000, 5.800000, 4.400000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000030, 0.001467, -0.002018, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.176114, 7.200000, 6.100000, 0.000000, 0.000000, 4.800000, 3.500000, 4.100000, 5.800000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000032, 0.001334, -0.001862, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.275128, 5.500000, 4.700000, 0.000000, 0.000000, 3.600000, 3.100000, 5.400000, 7.100000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000032, 0.001181, -0.001671, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.374162, 4.800000, 4.100000, 0.000000, 0.000000, 4.100000, 5.100000, 4.300000, 3.900000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000030, 0.001020, -0.001461, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.474124, 5.700000, 4.100000, 0.000000, 0.000000, 4.000000, 3.500000, 4.000000, 6.900000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000028, 0.000859, -0.001246, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.574130, 4.900000, 4.400000, 0.000000, 0.000000, 3.800000, 3.700000, 3.500000, 5.100000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000025, 0.000705, -0.001036, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.673155, 5.100000, 5.900000, 0.000000, 0.000000, 3.400000, 4.100000, 6.500000, 4.300000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000022, 0.000563, -0.000840, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.772181, 6.000000, 3.900000, 0.000000, 0.000000, 6.200000, 5.800000, 5.200000, 7.000000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000019, 0.000436, -0.000661, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.872161, 6.100000, 5.300000, 0.000000, 0.000000, 4.300000, 2.900000, 3.500000, 3.500000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000016, 0.000324, -0.000502, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3423.971176, 6.200000, 2.700000, 0.000000, 0.000000, 3.500000, 4.700000, 5.700000, 4.400000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000013, 0.000229, -0.000365, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3424.070184, 5.100000, 4.400000, 0.000000, 0.000000, 5.900000, 4.800000, 5.200000, 4.900000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000010, 0.000150, -0.000249, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3424.169238, 5.800000, 3.800000, 0.000000, 0.000000, 3.400000, 3.000000, 3.100000, 4.600000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000008, 0.000085, -0.000154, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3424.269249, 5.800000, 3.600000, 0.000000, 0.000000, 4.400000, 4.200000, 5.400000, 4.300000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000006, 0.000035, -0.000078, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3424.369234, 5.100000, 3.500000, 0.000000, 0.000000, 6.400000, 6.200000, 4.400000, 5.500000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000004, -0.000004, -0.000019, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3424.468290, 5.600000, 3.700000, 0.000000, 0.000000, 4.400000, 5.300000, 3.500000, 4.100000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000002, -0.000032, 0.000026, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3424.568291, 3.800000, 5.000000, 0.000000, 0.000000, 4.800000, 4.900000, 3.800000, 4.200000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000001, -0.000051, 0.000057, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3424.668262, 4.400000, 6.600000, 0.000000, 0.000000, 3.300000, 3.500000, 4.600000, 6.100000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000000, -0.000063, 0.000258, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3424.767307, 5.500000, 3.600000, 0.000000, 0.000000, 4.400000, 4.900000, 4.400000, 3.800000, -0.010123, 0.004363, -1.008430, 0.539678, -0.650135, -0.937417, -0.000181, -0.000070, 0.000578, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3424.867303, 3.700000, 5.000000, 0.000000, 0.000000, 5.300000, 3.600000, 4.000000, 5.400000, -0.010123, 0.004363, -1.008430, 0.539852, -0.650135, -0.937417, -0.000671, 0.000110, 0.000606, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
